drop_type,mob_vnum,mob_name,mob_level,mob_exp,drop_slot,item_vnum,item_name,drop_rate,rate_scale,group_num,group_type
direct,536,Str_Spit worm,300,11000000,0,708,,2500,roll_0_10000,,
direct,536,Str_Spit worm,300,11000000,1,697,,2500,roll_0_10000,,
direct,536,Str_Spit worm,300,11000000,2,703,,2500,roll_0_10000,,
direct,536,Str_Spit worm,300,11000000,3,706,,2500,roll_0_10000,,
direct,536,Str_Spit worm,300,11000000,4,527,,2500,roll_0_10000,,
direct,536,Str_Spit worm,300,11000000,5,534,,6500,roll_0_10000,,
direct,536,Str_Spit worm,300,11000000,6,781,,10000,roll_0_10000,,
direct,536,Str_Spit worm,300,11000000,7,777,,10000,roll_0_10000,,
direct,536,Str_Spit worm,300,11000000,8,784,,10000,roll_0_10000,,
direct,536,Str_Spit worm,300,11000000,9,1040,,10000,roll_0_10000,,
direct,537,Str_Mad Cyborg,302,11200000,0,984,,1000,roll_0_10000,,
direct,537,Str_Mad Cyborg,302,11200000,1,985,,1000,roll_0_10000,,
direct,537,Str_Mad Cyborg,302,11200000,2,986,,1000,roll_0_10000,,
direct,537,Str_Mad Cyborg,302,11200000,3,987,,1000,roll_0_10000,,
direct,537,Str_Mad Cyborg,302,11200000,4,988,,1000,roll_0_10000,,
direct,537,Str_Mad Cyborg,302,11200000,5,989,,500,roll_0_10000,,
direct,537,Str_Mad Cyborg,302,11200000,6,990,,500,roll_0_10000,,
direct,537,Str_Mad Cyborg,302,11200000,7,991,,500,roll_0_10000,,
direct,537,Str_Mad Cyborg,302,11200000,8,219,,1000,roll_0_10000,,
direct,537,Str_Mad Cyborg,302,11200000,9,220,,1000,roll_0_10000,,
direct,538,Str_Master Kabal,304,11400000,0,1175,,500,roll_0_10000,,
direct,538,Str_Master Kabal,304,11400000,1,1179,,500,roll_0_10000,,
direct,538,Str_Master Kabal,304,11400000,2,631,,500,roll_0_10000,,
direct,538,Str_Master Kabal,304,11400000,3,635,,500,roll_0_10000,,
direct,538,Str_Master Kabal,304,11400000,4,626,,500,roll_0_10000,,
direct,538,Str_Master Kabal,304,11400000,5,878,,500,roll_0_10000,,
direct,538,Str_Master Kabal,304,11400000,6,1050,,4500,roll_0_10000,,
direct,538,Str_Master Kabal,304,11400000,7,814,,1000,roll_0_10000,,
direct,538,Str_Master Kabal,304,11400000,8,797,,9000,roll_0_10000,,
direct,538,Str_Master Kabal,304,11400000,9,794,,2000,roll_0_10000,,
direct,539,Str_X-Kabal,306,11600000,0,1169,,2500,roll_0_10000,,
direct,539,Str_X-Kabal,306,11600000,1,1173,,2500,roll_0_10000,,
direct,539,Str_X-Kabal,306,11600000,2,984,,2500,roll_0_10000,,
direct,539,Str_X-Kabal,306,11600000,3,989,,2500,roll_0_10000,,
direct,539,Str_X-Kabal,306,11600000,4,995,,2500,roll_0_10000,,
direct,539,Str_X-Kabal,306,11600000,5,998,,1000,roll_0_10000,,
direct,539,Str_X-Kabal,306,11600000,6,220,,2500,roll_0_10000,,
direct,539,Str_X-Kabal,306,11600000,7,219,,2500,roll_0_10000,,
direct,539,Str_X-Kabal,306,11600000,8,777,,10000,roll_0_10000,,
direct,539,Str_X-Kabal,306,11600000,9,1047,,10000,roll_0_10000,,
direct,540,Str_Hammer Kabal,308,11800000,0,1177,,4500,roll_0_10000,,
direct,540,Str_Hammer Kabal,308,11800000,1,1181,,4500,roll_0_10000,,
direct,540,Str_Hammer Kabal,308,11800000,2,624,,4500,roll_0_10000,,
direct,540,Str_Hammer Kabal,308,11800000,3,629,,4500,roll_0_10000,,
direct,540,Str_Hammer Kabal,308,11800000,4,633,,4500,roll_0_10000,,
direct,540,Str_Hammer Kabal,308,11800000,5,880,,1500,roll_0_10000,,
direct,540,Str_Hammer Kabal,308,11800000,6,815,,4500,roll_0_10000,,
direct,540,Str_Hammer Kabal,308,11800000,7,1050,,10000,roll_0_10000,,
direct,540,Str_Hammer Kabal,308,11800000,8,221,,3000,roll_0_10000,,
direct,540,Str_Hammer Kabal,308,11800000,9,220,,3000,roll_0_10000,,
direct,541,Str_Mace Kabal,310,12000000,0,1167,,10000,roll_0_10000,,
direct,541,Str_Mace Kabal,310,12000000,1,1171,,10000,roll_0_10000,,
direct,541,Str_Mace Kabal,310,12000000,2,992,,10000,roll_0_10000,,
direct,541,Str_Mace Kabal,310,12000000,3,997,,10000,roll_0_10000,,
direct,541,Str_Mace Kabal,310,12000000,4,986,,10000,roll_0_10000,,
direct,541,Str_Mace Kabal,310,12000000,5,990,,10000,roll_0_10000,,
direct,541,Str_Mace Kabal,310,12000000,6,810,,10000,roll_0_10000,,
direct,541,Str_Mace Kabal,310,12000000,7,220,,10000,roll_0_10000,,
direct,541,Str_Mace Kabal,310,12000000,8,219,,10000,roll_0_10000,,
direct,541,Str_Mace Kabal,310,12000000,9,793,,10000,roll_0_10000,,
direct,542,Str_Dark Soul,313,12300000,0,1186,,1500,roll_0_10000,,
direct,542,Str_Dark Soul,313,12300000,1,1182,,1500,roll_0_10000,,
direct,542,Str_Dark Soul,313,12300000,2,884,,1500,roll_0_10000,,
direct,542,Str_Dark Soul,313,12300000,3,888,,1500,roll_0_10000,,
direct,542,Str_Dark Soul,313,12300000,4,892,,1500,roll_0_10000,,
direct,542,Str_Dark Soul,313,12300000,5,896,,1500,roll_0_10000,,
direct,542,Str_Dark Soul,313,12300000,6,1069,,3500,roll_0_10000,,
direct,542,Str_Dark Soul,313,12300000,7,779,,9000,roll_0_10000,,
direct,542,Str_Dark Soul,313,12300000,8,778,,9000,roll_0_10000,,
direct,542,Str_Dark Soul,313,12300000,9,221,,3500,roll_0_10000,,
direct,543,Str_Giant Worm,315,12500000,0,1187,,10000,roll_0_10000,,
direct,543,Str_Giant Worm,315,12500000,1,1183,,10000,roll_0_10000,,
direct,543,Str_Giant Worm,315,12500000,2,887,,10000,roll_0_10000,,
direct,543,Str_Giant Worm,315,12500000,3,891,,10000,roll_0_10000,,
direct,543,Str_Giant Worm,315,12500000,4,883,,10000,roll_0_10000,,
direct,543,Str_Giant Worm,315,12500000,5,886,,10000,roll_0_10000,,
direct,543,Str_Giant Worm,315,12500000,6,1070,,10000,roll_0_10000,,
direct,543,Str_Giant Worm,315,12500000,7,767,,10000,roll_0_10000,,
direct,543,Str_Giant Worm,315,12500000,8,779,,10000,roll_0_10000,,
direct,543,Str_Giant Worm,315,12500000,9,221,,10000,roll_0_10000,,
direct,544,Str_Kagol,320,14859600,0,641,,3000,roll_0_10000,,
direct,544,Str_Kagol,320,14859600,1,642,,3000,roll_0_10000,,
direct,544,Str_Kagol,320,14859600,2,1202,,500,roll_0_10000,,
direct,544,Str_Kagol,320,14859600,3,1207,,500,roll_0_10000,,
direct,544,Str_Kagol,320,14859600,4,1208,,500,roll_0_10000,,
direct,544,Str_Kagol,320,14859600,5,1222,,500,roll_0_10000,,
direct,544,Str_Kagol,320,14859600,6,219,,3000,roll_0_10000,,
direct,544,Str_Kagol,320,14859600,7,220,,1500,roll_0_10000,,
direct,544,Str_Kagol,320,14859600,8,221,,1000,roll_0_10000,,
direct,544,Str_Kagol,320,14859600,9,527,,10000,roll_0_10000,,
direct,545,Str_War Giant,340,76855200,0,1833,,10000,roll_0_10000,,
direct,545,Str_War Giant,340,76855200,1,643,,4500,roll_0_10000,,
direct,545,Str_War Giant,340,76855200,2,1062,,4500,roll_0_10000,,
direct,545,Str_War Giant,340,76855200,3,1147,,500,roll_0_10000,,
direct,545,Str_War Giant,340,76855200,4,1208,,500,roll_0_10000,,
direct,545,Str_War Giant,340,76855200,5,1215,,500,roll_0_10000,,
direct,545,Str_War Giant,340,76855200,6,1223,,500,roll_0_10000,,
direct,545,Str_War Giant,340,76855200,7,219,,4500,roll_0_10000,,
direct,545,Str_War Giant,340,76855200,8,220,,2500,roll_0_10000,,
direct,545,Str_War Giant,340,76855200,9,221,,10000,roll_0_10000,,
direct,549,Str_Yeti,300,9016500,0,641,,500,roll_0_10000,,
direct,549,Str_Yeti,300,9016500,1,642,,500,roll_0_10000,,
direct,549,Str_Yeti,300,9016500,2,631,,500,roll_0_10000,,
direct,549,Str_Yeti,300,9016500,3,635,,500,roll_0_10000,,
direct,549,Str_Yeti,300,9016500,4,626,,500,roll_0_10000,,
direct,549,Str_Yeti,300,9016500,5,878,,500,roll_0_10000,,
direct,549,Str_Yeti,300,9016500,6,219,,500,roll_0_10000,,
direct,549,Str_Yeti,300,9016500,7,220,,500,roll_0_10000,,
direct,549,Str_Yeti,300,9016500,8,221,,500,roll_0_10000,,
direct,549,Str_Yeti,300,9016500,9,527,,2000,roll_0_10000,,
direct,550,Str_Frozen Yeti,302,9390000,0,1182,,500,roll_0_10000,,
direct,550,Str_Frozen Yeti,302,9390000,1,897,,500,roll_0_10000,,
direct,550,Str_Frozen Yeti,302,9390000,2,886,,500,roll_0_10000,,
direct,550,Str_Frozen Yeti,302,9390000,3,891,,500,roll_0_10000,,
direct,550,Str_Frozen Yeti,302,9390000,4,220,,1500,roll_0_10000,,
direct,550,Str_Frozen Yeti,302,9390000,5,219,,500,roll_0_10000,,
direct,550,Str_Frozen Yeti,302,9390000,6,221,,500,roll_0_10000,,
direct,550,Str_Frozen Yeti,302,9390000,7,527,,500,roll_0_10000,,
direct,550,Str_Frozen Yeti,302,9390000,8,526,,1000,roll_0_10000,,
direct,550,Str_Frozen Yeti,302,9390000,9,554,,8500,roll_0_10000,,
direct,551,Str_Garpon Spearhead,304,9555800,0,896,,1500,roll_0_10000,,
direct,551,Str_Garpon Spearhead,304,9555800,1,1183,,1500,roll_0_10000,,
direct,551,Str_Garpon Spearhead,304,9555800,2,898,,1500,roll_0_10000,,
direct,551,Str_Garpon Spearhead,304,9555800,3,889,,1500,roll_0_10000,,
direct,551,Str_Garpon Spearhead,304,9555800,4,220,,3000,roll_0_10000,,
direct,551,Str_Garpon Spearhead,304,9555800,5,219,,500,roll_0_10000,,
direct,551,Str_Garpon Spearhead,304,9555800,6,221,,500,roll_0_10000,,
direct,551,Str_Garpon Spearhead,304,9555800,7,527,,500,roll_0_10000,,
direct,551,Str_Garpon Spearhead,304,9555800,8,526,,500,roll_0_10000,,
direct,551,Str_Garpon Spearhead,304,9555800,9,554,,8500,roll_0_10000,,
direct,552,Str_Garpon Soldier,306,9761400,0,883,,500,roll_0_10000,,
direct,552,Str_Garpon Soldier,306,9761400,1,888,,500,roll_0_10000,,
direct,552,Str_Garpon Soldier,306,9761400,2,1184,,500,roll_0_10000,,
direct,552,Str_Garpon Soldier,306,9761400,3,899,,500,roll_0_10000,,
direct,552,Str_Garpon Soldier,306,9761400,4,220,,1000,roll_0_10000,,
direct,552,Str_Garpon Soldier,306,9761400,5,219,,500,roll_0_10000,,
direct,552,Str_Garpon Soldier,306,9761400,6,222,,500,roll_0_10000,,
direct,552,Str_Garpon Soldier,306,9761400,7,527,,500,roll_0_10000,,
direct,552,Str_Garpon Soldier,306,9761400,8,526,,500,roll_0_10000,,
direct,552,Str_Garpon Soldier,306,9761400,9,554,,2500,roll_0_10000,,
direct,553,Str_Garpon Spearman,308,9861100,0,882,,500,roll_0_10000,,
direct,553,Str_Garpon Spearman,308,9861100,1,892,,500,roll_0_10000,,
direct,553,Str_Garpon Spearman,308,9861100,2,884,,500,roll_0_10000,,
direct,553,Str_Garpon Spearman,308,9861100,3,1185,,500,roll_0_10000,,
direct,553,Str_Garpon Spearman,308,9861100,4,220,,1000,roll_0_10000,,
direct,553,Str_Garpon Spearman,308,9861100,5,219,,500,roll_0_10000,,
direct,553,Str_Garpon Spearman,308,9861100,6,221,,500,roll_0_10000,,
direct,553,Str_Garpon Spearman,308,9861100,7,527,,500,roll_0_10000,,
direct,553,Str_Garpon Spearman,308,9861100,8,526,,500,roll_0_10000,,
direct,553,Str_Garpon Spearman,308,9861100,9,554,,1500,roll_0_10000,,
direct,554,Str_Garpon Guardman,310,10699000,0,881,,500,roll_0_10000,,
direct,554,Str_Garpon Guardman,310,10699000,1,885,,500,roll_0_10000,,
direct,554,Str_Garpon Guardman,310,10699000,2,887,,500,roll_0_10000,,
direct,554,Str_Garpon Guardman,310,10699000,3,890,,500,roll_0_10000,,
direct,554,Str_Garpon Guardman,310,10699000,4,220,,1000,roll_0_10000,,
direct,554,Str_Garpon Guardman,310,10699000,5,219,,500,roll_0_10000,,
direct,554,Str_Garpon Guardman,310,10699000,6,221,,500,roll_0_10000,,
direct,554,Str_Garpon Guardman,310,10699000,7,527,,500,roll_0_10000,,
direct,554,Str_Garpon Guardman,310,10699000,8,526,,500,roll_0_10000,,
direct,554,Str_Garpon Guardman,310,10699000,9,554,,3500,roll_0_10000,,
direct,555,Str_Sicrin,340,85543200,0,1062,,500,roll_0_10000,,
direct,555,Str_Sicrin,340,85543200,1,1063,,500,roll_0_10000,,
direct,555,Str_Sicrin,340,85543200,2,1064,,500,roll_0_10000,,
direct,555,Str_Sicrin,340,85543200,3,1066,,500,roll_0_10000,,
direct,555,Str_Sicrin,340,85543200,4,1147,,500,roll_0_10000,,
direct,555,Str_Sicrin,340,85543200,5,1152,,500,roll_0_10000,,
direct,555,Str_Sicrin,340,85543200,6,1065,,500,roll_0_10000,,
direct,555,Str_Sicrin,340,85543200,7,1067,,1000,roll_0_10000,,
direct,555,Str_Sicrin,340,85543200,8,220,,3500,roll_0_10000,,
direct,555,Str_Sicrin,340,85543200,9,221,,10000,roll_0_10000,,
direct,556,Str_Shakload,340,87120000,0,1062,,500,roll_0_10000,,
direct,556,Str_Shakload,340,87120000,1,1063,,500,roll_0_10000,,
direct,556,Str_Shakload,340,87120000,2,1064,,500,roll_0_10000,,
direct,556,Str_Shakload,340,87120000,3,1066,,500,roll_0_10000,,
direct,556,Str_Shakload,340,87120000,4,1147,,500,roll_0_10000,,
direct,556,Str_Shakload,340,87120000,5,1152,,500,roll_0_10000,,
direct,556,Str_Shakload,340,87120000,6,1065,,500,roll_0_10000,,
direct,556,Str_Shakload,340,87120000,7,1067,,1000,roll_0_10000,,
direct,556,Str_Shakload,340,87120000,8,220,,4000,roll_0_10000,,
direct,556,Str_Shakload,340,87120000,9,221,,10000,roll_0_10000,,
direct,557,Str_Beradin,340,88711200,0,1062,,500,roll_0_10000,,
direct,557,Str_Beradin,340,88711200,1,1063,,500,roll_0_10000,,
direct,557,Str_Beradin,340,88711200,2,1064,,500,roll_0_10000,,
direct,557,Str_Beradin,340,88711200,3,1066,,500,roll_0_10000,,
direct,557,Str_Beradin,340,88711200,4,1147,,500,roll_0_10000,,
direct,557,Str_Beradin,340,88711200,5,1152,,500,roll_0_10000,,
direct,557,Str_Beradin,340,88711200,6,1065,,500,roll_0_10000,,
direct,557,Str_Beradin,340,88711200,7,1067,,2000,roll_0_10000,,
direct,557,Str_Beradin,340,88711200,8,220,,6500,roll_0_10000,,
direct,557,Str_Beradin,340,88711200,9,221,,10000,roll_0_10000,,
direct,558,Str_Raven Mage,313,6584400,0,1846,,10000,roll_0_10000,,
direct,558,Str_Raven Mage,313,6584400,1,1190,,10000,roll_0_10000,,
direct,558,Str_Raven Mage,313,6584400,2,1191,,10000,roll_0_10000,,
direct,558,Str_Raven Mage,313,6584400,3,1192,,10000,roll_0_10000,,
direct,558,Str_Raven Mage,313,6584400,4,1193,,10000,roll_0_10000,,
direct,558,Str_Raven Mage,313,6584400,5,1067,,10000,roll_0_10000,,
direct,558,Str_Raven Mage,313,6584400,6,220,,10000,roll_0_10000,,
direct,558,Str_Raven Mage,313,6584400,7,221,,10000,roll_0_10000,,
direct,558,Str_Raven Mage,313,6584400,8,527,,10000,roll_0_10000,,
direct,558,Str_Raven Mage,313,6584400,9,526,,10000,roll_0_10000,,
direct,559,Str_Volcanic Punch,315,6685700,0,1846,,10000,roll_0_10000,,
direct,559,Str_Volcanic Punch,315,6685700,1,1222,,10000,roll_0_10000,,
direct,559,Str_Volcanic Punch,315,6685700,2,1223,,10000,roll_0_10000,,
direct,559,Str_Volcanic Punch,315,6685700,3,1224,,10000,roll_0_10000,,
direct,559,Str_Volcanic Punch,315,6685700,4,1225,,10000,roll_0_10000,,
direct,559,Str_Volcanic Punch,315,6685700,5,1067,,10000,roll_0_10000,,
direct,559,Str_Volcanic Punch,315,6685700,6,220,,10000,roll_0_10000,,
direct,559,Str_Volcanic Punch,315,6685700,7,221,,10000,roll_0_10000,,
direct,559,Str_Volcanic Punch,315,6685700,8,527,,10000,roll_0_10000,,
direct,559,Str_Volcanic Punch,315,6685700,9,526,,10000,roll_0_10000,,
direct,560,Str_Iron Dragon,320,6825600,0,1846,,10000,roll_0_10000,,
direct,560,Str_Iron Dragon,320,6825600,1,1214,,10000,roll_0_10000,,
direct,560,Str_Iron Dragon,320,6825600,2,1215,,10000,roll_0_10000,,
direct,560,Str_Iron Dragon,320,6825600,3,1216,,10000,roll_0_10000,,
direct,560,Str_Iron Dragon,320,6825600,4,1217,,10000,roll_0_10000,,
direct,560,Str_Iron Dragon,320,6825600,5,1067,,10000,roll_0_10000,,
direct,560,Str_Iron Dragon,320,6825600,6,220,,10000,roll_0_10000,,
direct,560,Str_Iron Dragon,320,6825600,7,221,,10000,roll_0_10000,,
direct,560,Str_Iron Dragon,320,6825600,8,527,,10000,roll_0_10000,,
direct,560,Str_Iron Dragon,320,6825600,9,526,,10000,roll_0_10000,,
direct,561,Str_King Antros,340,81383300,0,1846,,10000,roll_0_10000,,
direct,561,Str_King Antros,340,81383300,1,1206,,10000,roll_0_10000,,
direct,561,Str_King Antros,340,81383300,2,1207,,10000,roll_0_10000,,
direct,561,Str_King Antros,340,81383300,3,1208,,10000,roll_0_10000,,
direct,561,Str_King Antros,340,81383300,4,1209,,10000,roll_0_10000,,
direct,561,Str_King Antros,340,81383300,5,1067,,10000,roll_0_10000,,
direct,561,Str_King Antros,340,81383300,6,220,,10000,roll_0_10000,,
direct,561,Str_King Antros,340,81383300,7,221,,10000,roll_0_10000,,
direct,561,Str_King Antros,340,81383300,8,527,,10000,roll_0_10000,,
direct,561,Str_King Antros,340,81383300,9,526,,10000,roll_0_10000,,
direct,562,Str_Dread Templar,325,7109800,0,1846,,10000,roll_0_10000,,
direct,562,Str_Dread Templar,325,7109800,1,1198,,10000,roll_0_10000,,
direct,562,Str_Dread Templar,325,7109800,2,1199,,10000,roll_0_10000,,
direct,562,Str_Dread Templar,325,7109800,3,1200,,10000,roll_0_10000,,
direct,562,Str_Dread Templar,325,7109800,4,1201,,10000,roll_0_10000,,
direct,562,Str_Dread Templar,325,7109800,5,1067,,10000,roll_0_10000,,
direct,562,Str_Dread Templar,325,7109800,6,220,,10000,roll_0_10000,,
direct,562,Str_Dread Templar,325,7109800,7,221,,10000,roll_0_10000,,
direct,562,Str_Dread Templar,325,7109800,8,527,,10000,roll_0_10000,,
direct,562,Str_Dread Templar,325,7109800,9,526,,10000,roll_0_10000,,
direct,563,Str_Kisare,340,90316800,0,1846,,10000,roll_0_10000,,
direct,563,Str_Kisare,340,90316800,1,643,,10000,roll_0_10000,,
direct,563,Str_Kisare,340,90316800,2,644,,10000,roll_0_10000,,
direct,563,Str_Kisare,340,90316800,3,1203,,10000,roll_0_10000,,
direct,563,Str_Kisare,340,90316800,4,1208,,10000,roll_0_10000,,
direct,563,Str_Kisare,340,90316800,5,1215,,10000,roll_0_10000,,
direct,563,Str_Kisare,340,90316800,6,1223,,10000,roll_0_10000,,
direct,563,Str_Kisare,340,90316800,7,219,,10000,roll_0_10000,,
direct,563,Str_Kisare,340,90316800,8,220,,10000,roll_0_10000,,
direct,563,Str_Kisare,340,90316800,9,221,,10000,roll_0_10000,,
direct,565,New_Hell Cobra,300,8400000,0,1186,,2000,roll_0_10000,,
direct,565,New_Hell Cobra,300,8400000,1,1182,,2000,roll_0_10000,,
direct,565,New_Hell Cobra,300,8400000,2,884,,2000,roll_0_10000,,
direct,565,New_Hell Cobra,300,8400000,3,888,,2000,roll_0_10000,,
direct,565,New_Hell Cobra,300,8400000,4,892,,2000,roll_0_10000,,
direct,565,New_Hell Cobra,300,8400000,5,896,,2000,roll_0_10000,,
direct,565,New_Hell Cobra,300,8400000,6,1069,,4000,roll_0_10000,,
direct,565,New_Hell Cobra,300,8400000,7,779,,10000,roll_0_10000,,
direct,565,New_Hell Cobra,300,8400000,8,778,,10000,roll_0_10000,,
direct,565,New_Hell Cobra,300,8400000,9,221,,4000,roll_0_10000,,
direct,566,Moke,302,14900000,0,641,,3000,roll_0_10000,,
direct,566,Moke,302,14900000,1,642,,3000,roll_0_10000,,
direct,566,Moke,302,14900000,2,1202,,500,roll_0_10000,,
direct,566,Moke,302,14900000,3,1207,,500,roll_0_10000,,
direct,566,Moke,302,14900000,4,1208,,500,roll_0_10000,,
direct,566,Moke,302,14900000,5,1222,,500,roll_0_10000,,
direct,566,Moke,302,14900000,6,219,,3000,roll_0_10000,,
direct,566,Moke,302,14900000,7,220,,1500,roll_0_10000,,
direct,566,Moke,302,14900000,8,221,,1000,roll_0_10000,,
direct,566,Moke,302,14900000,9,527,,10000,roll_0_10000,,
direct,567,Gremlin,304,15000000,0,641,,3000,roll_0_10000,,
direct,567,Gremlin,304,15000000,1,642,,3000,roll_0_10000,,
direct,567,Gremlin,304,15000000,2,1202,,500,roll_0_10000,,
direct,567,Gremlin,304,15000000,3,1207,,500,roll_0_10000,,
direct,567,Gremlin,304,15000000,4,1208,,500,roll_0_10000,,
direct,567,Gremlin,304,15000000,5,1222,,500,roll_0_10000,,
direct,567,Gremlin,304,15000000,6,219,,3000,roll_0_10000,,
direct,567,Gremlin,304,15000000,7,220,,1500,roll_0_10000,,
direct,567,Gremlin,304,15000000,8,221,,1000,roll_0_10000,,
direct,567,Gremlin,304,15000000,9,527,,10000,roll_0_10000,,
direct,568,Rinch,306,9390000,0,1182,,500,roll_0_10000,,
direct,568,Rinch,306,9390000,1,897,,500,roll_0_10000,,
direct,568,Rinch,306,9390000,2,886,,500,roll_0_10000,,
direct,568,Rinch,306,9390000,3,891,,500,roll_0_10000,,
direct,568,Rinch,306,9390000,4,220,,1500,roll_0_10000,,
direct,568,Rinch,306,9390000,5,219,,500,roll_0_10000,,
direct,568,Rinch,306,9390000,6,221,,500,roll_0_10000,,
direct,568,Rinch,306,9390000,7,527,,500,roll_0_10000,,
direct,568,Rinch,306,9390000,8,526,,1000,roll_0_10000,,
direct,568,Rinch,306,9390000,9,554,,8500,roll_0_10000,,
direct,569,Punch,308,9520000,0,896,,1500,roll_0_10000,,
direct,569,Punch,308,9520000,1,1183,,1500,roll_0_10000,,
direct,569,Punch,308,9520000,2,898,,1500,roll_0_10000,,
direct,569,Punch,308,9520000,3,889,,1500,roll_0_10000,,
direct,569,Punch,308,9520000,4,220,,3000,roll_0_10000,,
direct,569,Punch,308,9520000,5,219,,500,roll_0_10000,,
direct,569,Punch,308,9520000,6,221,,500,roll_0_10000,,
direct,569,Punch,308,9520000,7,527,,500,roll_0_10000,,
direct,569,Punch,308,9520000,8,526,,500,roll_0_10000,,
direct,569,Punch,308,9520000,9,554,,500,roll_0_10000,,
direct,570,Risk,310,9692600,0,883,,500,roll_0_10000,,
direct,570,Risk,310,9692600,1,888,,500,roll_0_10000,,
direct,570,Risk,310,9692600,2,1184,,500,roll_0_10000,,
direct,570,Risk,310,9692600,3,899,,500,roll_0_10000,,
direct,570,Risk,310,9692600,4,220,,500,roll_0_10000,,
direct,570,Risk,310,9692600,5,219,,500,roll_0_10000,,
direct,570,Risk,310,9692600,6,222,,500,roll_0_10000,,
direct,570,Risk,310,9692600,7,527,,500,roll_0_10000,,
direct,570,Risk,310,9692600,8,526,,500,roll_0_10000,,
direct,570,Risk,310,9692600,9,554,,2500,roll_0_10000,,
direct,571,Volt Rinch,313,9830400,0,882,,500,roll_0_10000,,
direct,571,Volt Rinch,313,9830400,1,892,,500,roll_0_10000,,
direct,571,Volt Rinch,313,9830400,2,884,,500,roll_0_10000,,
direct,571,Volt Rinch,313,9830400,3,1185,,500,roll_0_10000,,
direct,571,Volt Rinch,313,9830400,4,220,,1000,roll_0_10000,,
direct,571,Volt Rinch,313,9830400,5,219,,500,roll_0_10000,,
